A1,A2,A3,A4,PrestateA1,PrestateA2,PrestateA3,PrestateA4,BacknodeA1,BacknodeA2,BacknodeA3,BacknodeA4,Light
21,0,8,2,1,1,1,1,1,0,1,1,A1
547,9,77,68,1,1,1,1,1,1,0,0,A1
434,9,81,36,1,1,1,1,1,1,0,1,A1
107,7,181,27,1,1,1,1,1,1,1,0,A1
17,1,9,4,1,1,1,1,1,1,1,1,A1
213,27,7,60,0,0,0,0,0,0,0,0,A1
504,32,8,142,0,0,0,0,0,0,0,1,A1
68,6,1,26,0,0,0,0,0,0,1,0,A1
48,8,1,27,0,0,0,0,0,0,1,1,A1
93,47,6,158,0,0,0,0,0,1,0,0,A1
154,26,3,87,0,0,0,0,0,1,0,1,A1
167,21,5,141,0,0,0,0,0,1,1,0,A1
53,27,3,60,0,0,0,0,0,1,1,1,A1
78,19,5,87,0,0,0,0,1,0,0,0,A1
121,30,8,137,0,0,0,0,1,0,0,1,A1
574,72,9,161,0,0,0,0,1,0,1,0,A1
310,19,5,44,0,0,0,0,1,0,1,1,A1
406,25,6,114,0,0,0,0,1,1,0,0,A1
38,19,2,43,0,0,0,0,1,1,0,1,A1
359,45,6,101,0,0,0,0,1,1,1,0,A1
108,27,7,182,0,0,0,0,1,1,1,1,A1
231,29,7,195,0,0,0,1,0,0,0,0,A1
202,51,6,114,0,0,0,1,0,0,0,1,A1
135,34,4,38,0,0,0,1,0,0,1,0,A1
313,39,10,176,0,0,0,1,0,0,1,1,A1
63,16,4,71,0,0,0,1,0,1,0,0,A1
393,65,8,147,0,0,0,1,0,1,0,1,A1
38,19,2,64,0,0,0,1,0,1,1,0,A1
519,65,8,146,0,0,0,1,0,1,1,1,A1
87,5,1,37,0,0,0,1,1,0,0,0,A1
259,32,4,73,0,0,0,1,1,0,0,1,A1
512,64,8,216,0,0,0,1,1,0,1,0,A1
312,19,5,44,0,0,0,1,1,0,1,1,A1
316,53,7,118,0,0,0,1,1,1,0,0,A1
385,24,6,54,0,0,0,1,1,1,0,1,A1
20,3,0,7,0,0,0,1,1,1,1,0,A1
452,75,9,85,0,0,0,1,1,1,1,1,A1
241,60,8,68,0,0,1,0,0,0,0,0,A1
467,39,10,175,0,0,1,0,0,0,0,1,A1
102,17,2,19,0,0,1,0,0,0,1,0,A1
171,29,4,96,0,0,1,0,0,0,1,1,A1
8,4,0,13,0,0,1,0,0,1,0,0,A1
109,27,3,31,0,0,1,0,0,1,0,1,A1
209,17,4,39,0,0,1,0,0,1,1,0,A1
129,16,4,36,0,0,1,0,0,1,1,1,A1
167,14,3,94,0,0,1,0,1,0,0,0,A1
190,16,4,71,0,0,1,0,1,0,0,1,A1
353,44,6,99,0,0,1,0,1,0,1,0,A1
547,34,9,154,0,0,1,0,1,0,1,1,A1
132,66,8,223,0,0,1,0,1,1,0,0,A1
151,38,9,170,0,0,1,0,1,1,0,1,A1
286,48,6,107,0,0,1,0,1,1,1,0,A1
395,25,6,167,0,0,1,0,1,1,1,1,A1
62,8,1,17,0,0,1,1,0,0,0,0,A1
585,73,9,165,0,0,1,1,0,0,0,1,A1
63,31,4,35,0,0,1,1,0,0,1,0,A1
130,22,3,24,0,0,1,1,0,0,1,1,A1
592,37,9,166,0,0,1,1,0,1,0,0,A1
84,21,5,47,0,0,1,1,0,1,0,1,A1
16,4,1,9,0,0,1,1,0,1,1,0,A1
272,34,8,76,0,0,1,1,0,1,1,1,A1
131,16,4,74,0,0,1,1,1,0,0,0,A1
489,31,8,69,0,0,1,1,1,0,0,1,A1
437,73,9,246,0,0,1,1,1,0,1,0,A1
118,59,7,199,0,0,1,1,1,0,1,1,A1
229,14,4,32,0,0,1,1,1,1,0,0,A1
317,79,10,89,0,0,1,1,1,1,0,1,A1
127,64,8,143,0,0,1,1,1,1,1,0,A1
292,37,9,164,0,0,1,1,1,1,1,1,A1
33,16,2,18,0,1,0,0,0,0,0,0,A1
254,32,8,214,0,1,0,0,0,0,0,1,A1
305,38,10,86,0,1,0,0,0,0,1,0,A1
35,2,1,15,0,1,0,0,0,0,1,1,A1
369,62,8,138,0,1,0,0,0,1,0,0,A1
294,37,5,41,0,1,0,0,0,1,0,1,A1
433,36,9,81,0,1,0,0,0,1,1,0,A1
15,4,1,8,0,1,0,0,0,1,1,1,A1
118,59,7,198,0,1,0,0,1,0,0,0,A1
101,25,6,57,0,1,0,0,1,0,0,1,A1
236,29,4,33,0,1,0,0,1,0,1,0,A1
284,35,4,80,0,1,0,0,1,0,1,1,A1
38,10,2,22,0,1,0,0,1,1,0,0,A1
4,1,0,7,0,1,0,0,1,1,0,1,A1
453,38,9,255,0,1,0,0,1,1,1,0,A1
48,3,1,14,0,1,0,0,1,1,1,1,A1
94,6,1,39,0,1,0,1,0,0,0,0,A1
193,24,3,81,0,1,0,1,0,0,0,1,A1
222,18,5,125,0,1,0,1,0,0,1,0,A1
124,62,8,210,0,1,0,1,0,0,1,1,A1
346,22,5,97,0,1,0,1,0,1,0,0,A1
293,49,6,110,0,1,0,1,0,1,0,1,A1
451,56,7,190,0,1,0,1,0,1,1,0,A1
188,47,6,106,0,1,0,1,0,1,1,1,A1
48,6,1,27,0,1,0,1,1,0,0,0,A1
143,24,3,53,0,1,0,1,1,0,0,1,A1
89,11,1,13,0,1,0,1,1,0,1,0,A1
496,31,8,140,0,1,0,1,1,0,1,1,A1
28,4,0,12,0,1,0,1,1,1,0,0,A1
51,25,3,85,0,1,0,1,1,1,0,1,A1
414,34,9,78,0,1,0,1,1,1,1,0,A1
240,20,5,135,0,1,0,1,1,1,1,1,A1
178,22,6,100,0,1,1,0,0,0,0,0,A1
331,41,5,140,0,1,1,0,0,0,0,1,A1
21,3,0,3,0,1,1,0,0,0,1,0,A1
10,5,1,11,0,1,1,0,0,0,1,1,A1
169,14,4,63,0,1,1,0,0,1,0,0,A1
306,38,5,129,0,1,1,0,0,1,0,1,A1
570,36,9,240,0,1,1,0,0,1,1,0,A1
247,21,5,46,0,1,1,0,0,1,1,1,A1
436,27,7,123,0,1,1,0,1,0,0,0,A1
281,47,6,53,0,1,1,0,1,0,0,1,A1
298,25,6,56,0,1,1,0,1,0,1,0,A1
242,30,8,136,0,1,1,0,1,0,1,1,A1
2,0,0,1,0,1,1,0,1,1,0,0,A1
145,36,9,163,0,1,1,0,1,1,0,1,A1
256,32,8,216,0,1,1,0,1,1,1,0,A1
417,26,7,117,0,1,1,0,1,1,1,1,A1
54,27,3,31,0,1,1,1,0,0,0,0,A1
253,42,5,47,0,1,1,1,0,0,0,1,A1
64,8,2,54,0,1,1,1,0,0,1,0,A1
375,31,8,70,0,1,1,1,0,0,1,1,A1
408,26,6,172,0,1,1,1,0,1,0,0,A1
250,42,5,141,0,1,1,1,0,1,0,1,A1
30,7,2,50,0,1,1,1,0,1,1,0,A1
135,67,8,76,0,1,1,1,0,1,1,1,A1
154,26,3,58,0,1,1,1,1,0,0,0,A1
126,31,8,71,0,1,1,1,1,0,0,1,A1
188,24,6,53,0,1,1,1,1,0,1,0,A1
601,38,9,169,0,1,1,1,1,0,1,1,A1
555,35,9,156,0,1,1,1,1,1,0,0,A1
311,39,10,175,0,1,1,1,1,1,0,1,A1
22,1,0,9,0,1,1,1,1,1,1,0,A1
163,41,5,138,0,1,1,1,1,1,1,1,A1
255,42,5,96,1,0,0,0,0,0,0,0,A1
55,5,1,21,1,0,0,0,0,0,0,1,A1
39,6,1,22,1,0,0,0,0,0,1,0,A1
97,48,6,163,1,0,0,0,0,0,1,1,A1
514,32,8,72,1,0,0,0,0,1,0,0,A1
12,3,1,7,1,0,0,0,0,1,0,1,A1
18,5,1,31,1,0,0,0,0,1,1,0,A1
526,33,8,148,1,0,0,0,0,1,1,1,A1
432,72,9,81,1,0,0,0,1,0,0,0,A4
54,4,1,30,1,0,0,0,1,0,0,1,A1
47,12,3,53,1,0,0,0,1,0,1,0,A4
277,17,4,78,1,0,0,0,1,0,1,1,A1
289,36,9,81,1,0,0,0,1,1,0,0,A4
468,78,10,176,1,0,0,0,1,1,0,1,A1
77,19,2,65,1,0,0,0,1,1,1,0,A4
22,11,1,36,1,0,0,0,1,1,1,1,A1
77,19,2,65,1,0,0,1,0,0,0,0,A1
308,51,6,115,1,0,0,1,0,0,0,1,A1
128,32,8,217,1,0,0,1,0,0,1,0,A1
607,38,9,171,1,0,0,1,0,0,1,1,A1
90,15,2,51,1,0,0,1,0,1,0,0,A1
516,65,8,73,1,0,0,1,0,1,0,1,A1
476,79,10,179,1,0,0,1,0,1,1,0,A1
7,1,0,2,1,0,0,1,0,1,1,1,A1
217,54,7,183,1,0,0,1,1,0,0,0,A1
295,49,6,166,1,0,0,1,1,0,0,1,A1
190,24,3,54,1,0,0,1,1,0,1,0,A1
291,73,9,245,1,0,0,1,1,0,1,1,A1
122,20,3,69,1,0,0,1,1,1,0,0,A1
79,20,2,45,1,0,0,1,1,1,0,1,A1
50,12,2,42,1,0,0,1,1,1,1,0,A1
477,40,10,179,1,0,0,1,1,1,1,1,A1
131,33,4,37,1,0,1,0,0,0,0,0,A1
21,3,0,3,1,0,1,0,0,0,0,1,A1
67,33,4,38,1,0,1,0,0,0,1,0,A1
6,1,0,1,1,0,1,0,0,0,1,1,A1
157,39,5,133,1,0,1,0,0,1,0,0,A1
298,19,5,84,1,0,1,0,0,1,0,1,A1
102,8,2,57,1,0,1,0,0,1,1,0,A1
439,27,7,185,1,0,1,0,0,1,1,1,A1
30,15,2,51,1,0,1,0,1,0,0,0,A4
35,9,2,39,1,0,1,0,1,0,0,1,A1
127,63,8,142,1,0,1,0,1,0,1,0,A4
326,54,7,122,1,0,1,0,1,0,1,1,A1
283,24,6,53,1,0,1,0,1,1,0,0,A4
240,15,4,34,1,0,1,0,1,1,0,1,A1
287,48,6,161,1,0,1,0,1,1,1,0,A4
199,17,4,37,1,0,1,0,1,1,1,1,A1
109,27,3,92,1,0,1,1,0,0,0,0,A1
142,36,9,240,1,0,1,1,0,0,0,1,A1
96,48,6,54,1,0,1,1,0,0,1,0,A1
117,15,4,33,1,0,1,1,0,0,1,1,A1
19,5,1,16,1,0,1,1,0,1,0,0,A1
156,19,5,44,1,0,1,1,0,1,0,1,A1
406,51,6,171,1,0,1,1,0,1,1,0,A1
19,2,0,8,1,0,1,1,0,1,1,1,A1
132,33,8,75,1,0,1,1,1,0,0,0,A1
162,14,3,91,1,0,1,1,1,0,0,1,A1
358,30,7,67,1,0,1,1,1,0,1,0,A1
235,15,4,33,1,0,1,1,1,0,1,1,A1
263,66,8,222,1,0,1,1,1,1,0,0,A1
236,59,7,133,1,0,1,1,1,1,0,1,A1
478,60,7,67,1,0,1,1,1,1,1,0,A1
281,35,9,79,1,0,1,1,1,1,1,1,A1
608,38,10,86,1,1,0,0,0,0,0,0,A1
154,77,10,174,1,1,0,0,0,0,0,1,A1
63,8,2,18,1,1,0,0,0,0,1,0,A1
96,24,3,81,1,1,0,0,0,0,1,1,A1
128,32,8,144,1,1,0,0,0,1,0,0,A1
372,47,6,52,1,1,0,0,0,1,0,1,A1
97,12,3,27,1,1,0,0,0,1,1,0,A1
65,33,4,110,1,1,0,0,0,1,1,1,A1
91,23,3,76,1,1,0,0,1,0,0,0,A4
269,22,6,151,1,1,0,0,1,0,0,1,A1
308,26,6,173,1,1,0,0,1,0,1,0,A4
115,57,7,129,1,1,0,0,1,0,1,1,A1
186,16,4,70,1,1,0,0,1,1,0,0,A4
63,31,4,71,1,1,0,0,1,1,0,1,A1
99,12,3,84,1,1,0,0,1,1,1,0,A4
58,5,1,22,1,1,0,0,1,1,1,1,A1
310,39,5,87,1,1,0,1,0,0,0,0,A1
270,45,6,101,1,1,0,1,0,0,0,1,A1
267,22,6,150,1,1,0,1,0,0,1,0,A1
48,6,2,41,1,1,0,1,0,0,1,1,A1
54,14,3,91,1,1,0,1,0,1,0,0,A1
325,27,7,183,1,1,0,1,0,1,0,1,A1
18,9,1,21,1,1,0,1,0,1,1,0,A1
165,14,3,62,1,1,0,1,0,1,1,1,A1
65,16,4,110,1,1,0,1,1,0,0,0,A1
501,63,8,141,1,1,0,1,1,0,0,1,A1
138,34,4,116,1,1,0,1,1,0,1,0,A1
579,36,9,81,1,1,0,1,1,0,1,1,A1
198,33,4,37,1,1,0,1,1,1,0,0,A1
29,15,2,33,1,1,0,1,1,1,0,1,A1
87,5,1,25,1,1,0,1,1,1,1,0,A1
82,20,5,92,1,1,0,1,1,1,1,1,A1
113,14,4,64,1,1,1,0,0,0,0,0,A1
113,28,7,64,1,1,1,0,0,0,0,1,A1
106,26,7,60,1,1,1,0,0,0,1,0,A1
92,46,6,155,1,1,1,0,0,0,1,1,A1
6,1,0,6,1,1,1,0,0,1,0,0,A1
88,22,5,99,1,1,1,0,0,1,0,1,A1
243,20,5,137,1,1,1,0,0,1,1,0,A1
86,5,1,36,1,1,1,0,0,1,1,1,A1
271,23,6,102,1,1,1,0,1,0,0,0,A4
40,5,1,23,1,1,1,0,1,0,0,1,A1
2,0,0,0,1,1,1,0,1,0,1,0,A4
474,30,7,67,1,1,1,0,1,0,1,1,A1
143,72,9,81,1,1,1,0,1,1,0,0,A4
122,15,4,69,1,1,1,0,1,1,0,1,A1
127,32,8,143,1,1,1,0,1,1,1,0,A4
226,56,7,64,1,1,1,0,1,1,1,1,A1
39,6,1,22,1,1,1,1,0,0,0,0,A1
290,48,6,54,1,1,1,1,0,0,0,1,A1
199,33,4,112,1,1,1,1,0,0,1,0,A1
569,71,9,160,1,1,1,1,0,0,1,1,A1
130,33,8,147,1,1,1,1,0,1,0,0,A1
470,59,7,198,1,1,1,1,0,1,0,1,A1
12,6,1,7,1,1,1,1,0,1,1,0,A1
238,59,7,134,1,1,1,1,0,1,1,1,A1
390,32,8,146,1,1,1,1,1,0,0,0,A1
103,51,6,116,1,1,1,1,1,0,0,1,A1
144,18,4,121,1,1,1,1,1,0,1,0,A1
72,36,4,40,1,1,1,1,1,0,1,1,A1
295,74,9,249,1,1,1,1,1,1,0,0,A1
39,20,2,22,1,1,1,1,1,1,0,1,A1
442,28,7,62,1,1,1,1,1,1,1,0,A1
2,0,0,0,1,1,1,1,1,1,1,1,A1
358,30,67,7,0,0,0,0,0,0,0,0,A1
197,25,111,6,0,0,0,0,0,0,0,1,A1
292,36,82,5,0,0,0,0,0,0,1,0,A1
454,28,192,7,0,0,0,0,0,0,1,1,A1
126,16,35,2,0,0,0,0,0,1,0,0,A1
250,16,70,4,0,0,0,0,0,1,0,1,A1
424,71,80,9,0,0,0,0,0,1,1,0,A1
355,44,150,6,0,0,0,0,0,1,1,1,A1
429,36,161,9,0,0,0,0,1,0,0,0,A1
229,19,43,5,0,0,0,0,1,0,0,1,A1
269,34,151,8,0,0,0,0,1,0,1,0,A1
86,11,73,3,0,0,0,0,1,0,1,1,A1
97,12,82,3,0,0,0,0,1,1,0,0,A1
61,8,34,2,0,0,0,0,1,1,0,1,A1
57,10,21,1,0,0,0,0,1,1,1,0,A1
12,6,20,1,0,0,0,0,1,1,1,1,A1
66,16,37,4,0,0,0,1,0,0,0,0,A1
29,7,25,1,0,0,0,1,0,0,0,1,A1
4,2,7,0,0,0,0,1,0,0,1,0,A1
209,26,118,7,0,0,0,1,0,0,1,1,A1
377,63,71,8,0,0,0,1,0,1,0,0,A1
65,33,37,4,0,0,0,1,0,1,0,1,A1
49,4,28,1,0,0,0,1,0,1,1,0,A1
52,13,58,3,0,0,0,1,0,1,1,1,A1
25,4,5,1,0,0,0,1,1,0,0,0,A1
24,6,14,2,0,0,0,1,1,0,0,1,A1
179,22,151,6,0,0,0,1,1,0,1,0,A1
158,40,178,10,0,0,0,1,1,0,1,1,A1
1,0,1,0,0,0,0,1,1,1,0,0,A1
165,14,93,3,0,0,0,1,1,1,0,1,A1
151,75,170,9,0,0,0,1,1,1,1,0,A1
308,26,58,6,0,0,0,1,1,1,1,1,A1
385,64,217,8,0,0,1,0,0,0,0,0,A1
596,37,84,9,0,0,1,0,0,0,0,1,A1
585,73,247,9,0,0,1,0,0,0,1,0,A1
37,6,14,1,0,0,1,0,0,0,1,1,A1
225,37,127,5,0,0,1,0,0,1,0,0,A1
96,24,163,6,0,0,1,0,0,1,0,1,A1
33,8,28,1,0,0,1,0,0,1,1,0,A1
105,13,30,2,0,0,1,0,0,1,1,1,A1
502,31,212,8,0,0,1,0,1,0,0,0,A1
276,23,155,6,0,0,1,0,1,0,0,1,A1
120,60,68,8,0,0,1,0,1,0,1,0,A1
120,30,101,4,0,0,1,0,1,0,1,1,A1
303,25,57,6,0,0,1,0,1,1,0,0,A1
150,75,84,9,0,0,1,0,1,1,0,1,A1
574,72,161,9,0,0,1,0,1,1,1,0,A1
197,25,55,3,0,0,1,0,1,1,1,1,A1
7,1,3,0,0,0,1,1,0,0,0,0,A1
390,24,55,6,0,0,1,1,0,0,0,1,A1
127,8,18,2,0,0,1,1,0,0,1,0,A1
324,20,91,5,0,0,1,1,0,0,1,1,A1
100,8,19,2,0,0,1,1,0,1,0,0,A1
215,27,121,7,0,0,1,1,0,1,0,1,A1
1,1,2,0,0,0,1,1,0,1,1,0,A1
236,15,33,4,0,0,1,1,0,1,1,1,A1
133,33,112,4,0,0,1,1,1,0,0,0,A1
623,78,175,10,0,0,1,1,1,0,0,1,A1
349,22,147,5,0,0,1,1,1,0,1,0,A1
436,27,61,7,0,0,1,1,1,0,1,1,A1
280,70,236,9,0,0,1,1,1,1,0,0,A1
170,42,143,5,0,0,1,1,1,1,0,1,A1
259,16,36,4,0,0,1,1,1,1,1,0,A1
61,15,17,2,0,0,1,1,1,1,1,1,A1
51,13,58,3,0,1,0,0,0,0,0,0,A1
173,22,24,3,0,1,0,0,0,0,0,1,A1
363,23,51,6,0,1,0,0,0,0,1,0,A1
88,22,98,5,0,1,0,0,0,0,1,1,A1
94,23,79,3,0,1,0,0,0,1,0,0,A1
91,23,51,6,0,1,0,0,0,1,0,1,A1
58,15,33,4,0,1,0,0,0,1,1,0,A1
76,6,14,2,0,1,0,0,0,1,1,1,A1
133,33,75,8,0,1,0,0,1,0,0,0,A1
301,50,169,6,0,1,0,0,1,0,0,1,A1
248,21,93,5,0,1,0,0,1,0,1,0,A1
405,51,57,6,0,1,0,0,1,0,1,1,A1
373,62,210,8,0,1,0,0,1,1,0,0,A1
64,16,72,4,0,1,0,0,1,1,0,1,A1
191,32,72,4,0,1,0,0,1,1,1,0,A1
259,65,73,8,0,1,0,0,1,1,1,1,A1
177,22,50,3,0,1,0,1,0,0,0,0,A1
141,70,238,9,0,1,0,1,0,0,0,1,A1
82,7,46,2,0,1,0,1,0,0,1,0,A1
196,33,74,4,0,1,0,1,0,0,1,1,A1
132,8,37,2,0,1,0,1,0,1,0,0,A1
146,12,27,3,0,1,0,1,0,1,0,1,A1
398,66,149,8,0,1,0,1,0,1,1,0,A1
106,53,179,7,0,1,0,1,0,1,1,1,A1
140,35,236,9,0,1,0,1,1,0,0,0,A1
398,33,75,8,0,1,0,1,1,0,0,1,A1
62,4,9,1,0,1,0,1,1,0,1,0,A1
117,29,197,7,0,1,0,1,1,0,1,1,A1
58,15,33,4,0,1,0,1,1,1,0,0,A1
129,32,109,4,0,1,0,1,1,1,0,1,A1
40,7,22,1,0,1,0,1,1,1,1,0,A1
381,48,161,6,0,1,0,1,1,1,1,1,A1
55,9,10,1,0,1,1,0,0,0,0,0,A1
91,23,154,6,0,1,1,0,0,0,0,1,A1
356,30,67,7,0,1,1,0,0,0,1,0,A1
155,39,262,10,0,1,1,0,0,0,1,1,A1
142,71,80,9,0,1,1,0,0,1,0,0,A1
65,16,37,2,0,1,1,0,0,1,0,1,A1
103,17,58,2,0,1,1,0,0,1,1,0,A1
11,1,2,0,0,1,1,0,0,1,1,1,A1
326,20,92,5,0,1,1,0,1,0,0,0,A1
145,18,81,5,0,1,1,0,1,0,0,1,A1
77,19,43,2,0,1,1,0,1,0,1,0,A1
96,48,162,6,0,1,1,0,1,0,1,1,A1
29,2,12,0,0,1,1,0,1,1,0,0,A1
400,25,112,6,0,1,1,0,1,1,0,1,A1
94,47,159,6,0,1,1,0,1,1,1,0,A1
335,56,189,7,0,1,1,0,1,1,1,1,A1
429,71,241,9,0,1,1,1,0,0,0,0,A1
147,24,83,3,0,1,1,1,0,0,0,1,A1
307,51,173,6,0,1,1,1,0,0,1,0,A1
298,37,252,9,0,1,1,1,0,0,1,1,A1
30,2,8,0,0,1,1,1,0,1,0,0,A1
172,22,97,5,0,1,1,1,0,1,0,1,A1
183,23,52,6,0,1,1,1,0,1,1,0,A1
263,16,74,4,0,1,1,1,0,1,1,1,A1
144,9,20,2,0,1,1,1,1,0,0,0,A1
110,28,62,7,0,1,1,1,1,0,0,1,A1
135,22,76,3,0,1,1,1,1,0,1,0,A1
423,71,238,9,0,1,1,1,1,0,1,1,A1
27,13,45,2,0,1,1,1,1,1,0,0,A1
48,12,54,3,0,1,1,1,1,1,0,1,A1
253,21,47,5,0,1,1,1,1,1,1,0,A1
515,64,72,8,0,1,1,1,1,1,1,1,A1
407,51,57,6,1,0,0,0,0,0,0,0,A1
598,37,84,9,1,0,0,0,0,0,0,1,A1
423,35,159,9,1,0,0,0,0,0,1,0,A1
237,20,133,5,1,0,0,0,0,0,1,1,A1
194,48,164,6,1,0,0,0,0,1,0,0,A1
450,38,253,9,1,0,0,0,0,1,0,1,A1
118,30,200,7,1,0,0,0,0,1,1,0,A1
122,61,138,8,1,0,0,0,0,1,1,1,A1
272,17,77,4,1,0,0,0,1,0,0,0,A3
119,30,33,4,1,0,0,0,1,0,0,1,A3
477,40,179,10,1,0,0,0,1,0,1,0,A1
444,28,62,7,1,0,0,0,1,0,1,1,A1
257,64,72,8,1,0,0,0,1,1,0,0,A3
452,38,85,9,1,0,0,0,1,1,0,1,A3
315,79,177,10,1,0,0,0,1,1,1,0,A1
252,31,212,8,1,0,0,0,1,1,1,1,A1
283,35,239,9,1,0,0,1,0,0,0,0,A1
600,75,169,9,1,0,0,1,0,0,0,1,A1
153,38,173,10,1,0,0,1,0,0,1,0,A1
35,9,20,1,1,0,0,1,0,0,1,1,A1
230,29,32,4,1,0,0,1,0,1,0,0,A1
225,19,85,5,1,0,0,1,0,1,0,1,A1
143,12,27,3,1,0,0,1,0,1,1,0,A1
111,28,63,7,1,0,0,1,0,1,1,1,A1
118,59,133,7,1,0,0,1,1,0,0,0,A3
158,79,89,10,1,0,0,1,1,0,0,1,A3
122,61,207,8,1,0,0,1,1,0,1,0,A1
301,19,127,5,1,0,0,1,1,0,1,1,A1
77,38,86,5,1,0,0,1,1,1,0,0,A3
179,22,50,6,1,0,0,1,1,1,0,1,A3
234,29,99,4,1,0,0,1,1,1,1,0,A1
32,8,36,2,1,0,0,1,1,1,1,1,A1
210,26,59,3,1,0,1,0,0,0,0,0,A1
46,12,26,3,1,0,1,0,0,0,0,1,A1
13,2,2,0,1,0,1,0,0,0,1,0,A1
29,7,24,1,1,0,1,0,0,0,1,1,A1
146,73,165,9,1,0,1,0,0,1,0,0,A1
87,5,24,1,1,0,1,0,0,1,0,1,A1
49,24,28,3,1,0,1,0,0,1,1,0,A1
295,25,166,6,1,0,1,0,0,1,1,1,A1
213,35,80,4,1,0,1,0,1,0,0,0,A1
165,21,139,5,1,0,1,0,1,0,0,1,A1
147,25,28,3,1,0,1,0,1,0,1,0,A1
399,25,168,6,1,0,1,0,1,0,1,1,A1
169,21,95,5,1,0,1,0,1,1,0,0,A1
144,72,81,9,1,0,1,0,1,1,0,1,A1
19,2,8,0,1,0,1,0,1,1,1,0,A1
87,43,49,5,1,0,1,0,1,1,1,1,A1
34,9,29,1,1,0,1,1,0,0,0,0,A1
87,7,49,2,1,0,1,1,0,0,0,1,A1
88,5,37,1,1,0,1,1,0,0,1,0,A1
411,51,58,6,1,0,1,1,0,0,1,1,A1
43,22,73,3,1,0,1,1,0,1,0,0,A1
112,56,126,7,1,0,1,1,0,1,0,1,A1
251,21,47,5,1,0,1,1,0,1,1,0,A1
135,8,19,2,1,0,1,1,0,1,1,1,A1
168,21,47,5,1,0,1,1,1,0,0,0,A1
98,24,110,6,1,0,1,1,1,0,0,1,A1
113,28,191,7,1,0,1,1,1,0,1,0,A1
313,78,264,10,1,0,1,1,1,0,1,1,A1
176,22,49,3,1,0,1,1,1,1,0,0,A1
241,20,45,5,1,0,1,1,1,1,0,1,A1
332,55,125,7,1,0,1,1,1,1,1,0,A1
470,29,198,7,1,0,1,1,1,1,1,1,A1
107,18,40,2,1,1,0,0,0,0,0,0,A1
47,23,53,3,1,1,0,0,0,0,0,1,A1
547,34,231,9,1,1,0,0,0,0,1,0,A1
549,34,155,9,1,1,0,0,0,0,1,1,A1
452,57,64,7,1,1,0,0,0,1,0,0,A1
12,3,10,0,1,1,0,0,0,1,0,1,A1
283,35,239,9,1,1,0,0,0,1,1,0,A1
23,12,13,1,1,1,0,0,0,1,1,1,A1
52,13,29,3,1,1,0,0,1,0,0,0,A3
130,32,73,8,1,1,0,0,1,0,0,1,A3
124,10,46,3,1,1,0,0,1,0,1,0,A1
279,70,235,9,1,1,0,0,1,0,1,1,A1
39,5,22,1,1,1,0,0,1,1,0,0,A3
280,70,157,9,1,1,0,0,1,1,0,1,A3
163,10,69,3,1,1,0,0,1,1,1,0,A1
74,37,125,5,1,1,0,0,1,1,1,1,A1
99,25,83,3,1,1,0,1,0,0,0,0,A1
159,40,135,5,1,1,0,1,0,0,0,1,A1
6,1,6,0,1,1,0,1,0,0,1,0,A1
67,34,38,4,1,1,0,1,0,0,1,1,A1
224,28,63,7,1,1,0,1,0,1,0,0,A1
518,32,146,8,1,1,0,1,0,1,0,1,A1
131,33,74,8,1,1,0,1,0,1,1,0,A1
544,68,230,9,1,1,0,1,0,1,1,1,A1
358,22,50,6,1,1,0,1,1,0,0,0,A3
170,28,32,4,1,1,0,1,1,0,0,1,A3
160,80,90,10,1,1,0,1,1,0,1,0,A1
309,39,174,10,1,1,0,1,1,0,1,1,A1
308,77,87,10,1,1,0,1,1,1,0,0,A3
61,4,9,1,1,1,0,1,1,1,0,1,A3
84,11,35,1,1,1,0,1,1,1,1,0,A1
120,60,135,8,1,1,0,1,1,1,1,1,A1
296,37,167,9,1,1,1,0,0,0,0,0,A1
34,3,13,1,1,1,1,0,0,0,0,1,A1
103,26,58,3,1,1,1,0,0,0,1,0,A1
296,74,166,9,1,1,1,0,0,0,1,1,A1
120,20,68,3,1,1,1,0,0,1,0,0,A1
415,69,233,9,1,1,1,0,0,1,0,1,A1
108,54,182,7,1,1,1,0,0,1,1,0,A1
40,20,45,2,1,1,1,0,0,1,1,1,A1
87,22,147,5,1,1,1,0,1,0,0,0,A1
252,63,212,8,1,1,1,0,1,0,0,1,A1
618,39,87,10,1,1,1,0,1,0,1,0,A1
378,47,159,6,1,1,1,0,1,0,1,1,A1
356,30,134,7,1,1,1,0,1,1,0,0,A1
58,14,32,4,1,1,1,0,1,1,0,1,A1
28,4,24,1,1,1,1,0,1,1,1,0,A1
235,29,66,7,1,1,1,0,1,1,1,1,A1
61,10,34,1,1,1,1,1,0,0,0,0,A1
110,55,186,7,1,1,1,1,0,0,0,1,A1
277,35,78,9,1,1,1,1,0,0,1,0,A1
30,15,33,2,1,1,1,1,0,0,1,1,A1
288,36,81,5,1,1,1,1,0,1,0,0,A1
41,3,11,1,1,1,1,1,0,1,0,1,A1
18,5,31,1,1,1,1,1,0,1,1,0,A1
290,18,122,5,1,1,1,1,0,1,1,1,A1
298,37,42,5,1,1,1,1,1,0,0,0,A1
76,9,43,2,1,1,1,1,1,0,0,1,A1
548,34,77,9,1,1,1,1,1,0,1,0,A1
71,18,60,2,1,1,1,1,1,0,1,1,A1
107,27,180,7,1,1,1,1,1,1,0,0,A1
26,4,15,1,1,1,1,1,1,1,0,1,A1
